0;16.0437314659039;_a7_;{'d0': {'_a7_': 0.48823217841557354, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 5.231930825293317};32.0874629318078;0.0
27924;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27925;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27926;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27927;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27928;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27929;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27930;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27931;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27932;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27933;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27934;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27935;18.8669739486548;((_a4_ ** y) + (_a3_ * pow2((_a3_ * _a4_))));{'d0': {'_a3_': -0.5693918581154932, '_a4_': 2.1552836948453855, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.2705380346738107};-13.9040066767784;25.818977287044014
27936;18.8669739486548;((_a4_ ** y) + (_a3_ * pow2((_a3_ * _a4_))));{'d0': {'_a3_': -0.5693918581154932, '_a4_': 2.1552836948453855, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.2705380346738107};-13.9040066767784;25.818977287044014
27937;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27938;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27939;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27940;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27941;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27942;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27943;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27944;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27945;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27946;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27947;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27948;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27949;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27950;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27951;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27952;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27953;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27954;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27955;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27956;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27957;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27958;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27959;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27960;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27961;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27962;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27963;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27964;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27965;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27966;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27967;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27968;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27969;-1.19622497278485;(y * _a3_);{'d0': {'_a3_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491003
27970;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27971;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27972;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27973;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27974;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27975;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27976;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27977;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27978;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27979;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27980;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27981;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27982;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27983;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27984;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27985;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27986;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27987;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27988;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27989;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27990;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27991;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27992;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27993;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27994;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
27995;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27996;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27997;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27998;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
27999;-2.43112274091544;(_a0_ + x);{'d0': {'_a0_': 0.11948217841476905, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.92060104903
28000;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
28001;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
28002;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
28003;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
28004;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
28005;14.0623485958418;((_a4_ ** y) + (_a3_ * pow2(_a3_)));{'d0': {'_a3_': -0.9500523758691315, '_a4_': 2.1552836949007217, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.27053803467381};-13.9040066767784;21.014351934231016
