0;7.29904799348758;-(_a3_);{'d0': {'_a3_': 0.5879497563067726, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.457777488035447};7.23820166645439;3.6799471602603897
26727;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26728;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26729;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26730;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26731;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26732;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26733;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26734;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26735;19.8967147167300;((_a2_ / _a4_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771667.73241338, '_a2_': -27606281.968709826, '_a4_': 35782892.52199259, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437985402384};-25.0358305233512;32.4146299784056
26736;18.0933231443554;(cos(_a2_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771668.92573188, '_a2_': -27606282.927612834, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7639074822011198};-29.0531255534563;32.6198859210836
26737;18.0933231443554;(cos(_a2_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771668.92573188, '_a2_': -27606282.927612834, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7639074822011198};-29.0531255534563;32.6198859210836
26738;18.0933231443554;(cos(_a2_) / exp(((x * (x / _a2_)) * _a0_)));{'d0': {'_a0_': -35771668.92573188, '_a2_': -27606282.927612834, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7639074822011198};-29.0531255534563;32.6198859210836
26739;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26740;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26741;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26742;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26743;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26744;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26745;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26746;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26747;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26748;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26749;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26750;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26751;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26752;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26753;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26754;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26755;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26756;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26757;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26758;17.0109489800744;(cos(_a2_) / exp(((x * (x / _a2_)) * _a2_)));{'d0': {'_a2_': -27606282.89801931, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8215566645379078};-31.2178738820183;32.6198859210836
26759;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26760;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26761;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26762;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26763;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26764;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26765;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26766;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26767;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26768;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26769;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26770;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26771;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26772;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26773;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26774;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26775;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26776;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26777;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26778;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26779;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26780;12.0983960430949;((_a1_ + pow2(x)) * (sqrt(_a6_) * _a6_));{'d0': {'_a1_': -1.2847311071351788, '_a6_': 0.6888509418964505, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288196675};-24.7937918167383;24.495291951464022
26781;14.1455683250672;((_a1_ + pow2(x)) * (sqrt(_a3_) * _a6_));{'d0': {'_a1_': -1.284731103062234, '_a3_': 1.000015244271348, '_a6_': 0.5717206755600827, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288740323};-20.6994472527937;24.495291951464022
26782;14.1455683250672;((_a1_ + pow2(x)) * (sqrt(_a3_) * _a6_));{'d0': {'_a1_': -1.284731103062234, '_a3_': 1.000015244271348, '_a6_': 0.5717206755600827, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288740323};-20.6994472527937;24.495291951464022
26783;14.1455683250672;((_a1_ + pow2(x)) * (sqrt(_a3_) * _a6_));{'d0': {'_a1_': -1.284731103062234, '_a3_': 1.000015244271348, '_a6_': 0.5717206755600827, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288740323};-20.6994472527937;24.495291951464022
26784;14.1455683250672;((_a1_ + pow2(x)) * (sqrt(_a3_) * _a6_));{'d0': {'_a1_': -1.284731103062234, '_a3_': 1.000015244271348, '_a6_': 0.5717206755600827, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769288740323};-20.6994472527937;24.495291951464022
26785;15.7298602356839;((_a1_ + pow2(x)) * ((_a3_ * _a2_) * _a6_));{'d0': {'_a1_': -1.2847311110061344, '_a2_': 0.9983339693426557, '_a3_': 1.0012311696942293, '_a6_': 0.571974551347982, '_a0_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769289302526};-16.6051026887903;24.03241158007902
26786;15.7298602356839;((_a1_ + pow2(x)) * ((_a3_ * _a2_) * _a6_));{'d0': {'_a1_': -1.2847311110061344, '_a2_': 0.9983339693426557, '_a3_': 1.0012311696942293, '_a6_': 0.571974551347982, '_a0_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769289302526};-16.6051026887903;24.03241158007902
26787;15.7298602356839;((_a1_ + pow2(x)) * ((_a3_ * _a2_) * _a6_));{'d0': {'_a1_': -1.2847311110061344, '_a2_': 0.9983339693426557, '_a3_': 1.0012311696942293, '_a6_': 0.571974551347982, '_a0_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.8936769289302526};-16.6051026887903;24.03241158007902
26788;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26789;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26790;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26791;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26792;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26793;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26794;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26795;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26796;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26797;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26798;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26799;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26800;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26801;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26802;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26803;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26804;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26805;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
26806;3.61910083322720;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;8.881784197001252e-16
